i	j	iLIS_best	iLIS_avg	ipTM_best
12328	10997	0.498	0.221	0.36
10531	3912	0.498	0.301	0.71
9041	1549	0.498	0.265	0.74
5943	9586	0.498	0.235	0.58
9367	892	0.497	0.099	0.53
9663	11624	0.497	0.304	0.54
9653	6940	0.497	0.062	0.71
7735	1598	0.497	0.341	0.49
13133	13146	0.497	0.099	0.79
800	13018	0.497	0.083	0.67
11819	12802	0.497	0.217	0.32
11273	6294	0.497	0.336	0.68
447	1007	0.497	0.225	0.37
7999	12549	0.497	0.099	0.36
7893	10320	0.497	0.444	0.36
11951	12487	0.497	0.129	0.43
7474	13337	0.497	0.368	0.56
9370	796	0.497	0.188	0.26
13158	13021	0.497	0.462	0.30
11274	8862	0.497	0.306	0.78
12250	9041	0.497	0.256	0.75
9924	13881	0.497	0.142	0.50
750	817	0.497	0.108	0.29
10216	13133	0.497	0.099	0.79
8560	9714	0.497	0.464	0.74
13929	6940	0.497	0.120	0.73
12399	9563	0.497	0.110	0.49
11956	10605	0.497	0.482	0.42
1443	9	0.497	0.225	0.76
7895	11300	0.497	0.251	0.35
11286	4592	0.497	0.237	0.36
12364	13067	0.497	0.310	0.49
3411	13447	0.497	0.350	0.79
6943	1293	0.497	0.175	0.63
564	12862	0.497	0.117	0.26
8914	13287	0.497	0.416	0.41
11273	9201	0.497	0.457	0.69
11909	9391	0.497	0.082	0.66
3261	10959	0.497	0.139	0.78
8002	13886	0.497	0.211	0.31
6375	9544	0.497	0.099	0.77
11286	9543	0.497	0.292	0.35
9247	5707	0.497	0.133	0.44
8862	10412	0.496	0.328	0.44
6331	892	0.496	0.112	0.49
6472	7220	0.496	0.099	0.70
11624	12013	0.496	0.254	0.60
8929	13447	0.496	0.345	0.70
12257	6472	0.496	0.201	0.71
13448	13103	0.496	0.110	0.78
8078	7278	0.496	0.099	0.49
11613	8629	0.496	0.288	0.44
13157	12615	0.496	0.099	0.59
8166	6156	0.496	0.105	0.75
11279	8319	0.496	0.381	0.68
12131	9683	0.496	0.256	0.57
930	9376	0.496	0.125	0.42
13881	2805	0.496	0.192	0.54
6472	12133	0.496	0.168	0.69
10957	817	0.496	0.160	0.79
197	7594	0.496	0.220	0.52
4122	9957	0.496	0.412	0.84
11726	10997	0.496	0.269	0.36
6826	13934	0.496	0.194	0.56
12364	9572	0.496	0.274	0.56
197	8860	0.496	0.324	0.52
9046	8901	0.496	0.099	0.59
6890	12615	0.496	0.344	0.39
9	12329	0.496	0.120	0.76
11061	31	0.496	0.116	0.77
8090	7980	0.496	0.099	0.52
11624	481	0.496	0.305	0.57
198	351	0.496	0.194	0.43
13822	6940	0.496	0.105	0.81
9415	1573	0.496	0.099	0.78
9740	1442	0.496	0.148	0.56
9312	12819	0.496	0.222	0.60
10876	806	0.496	0.099	0.41
10987	9544	0.496	0.099	0.80
7278	1118	0.496	0.210	0.35
8017	10958	0.496	0.099	0.81
11273	6560	0.496	0.200	0.75
13881	481	0.496	0.338	0.40
8698	8909	0.496	0.190	0.43
11273	7385	0.496	0.153	0.67
10509	12820	0.496	0.273	0.44
1015	2734	0.496	0.186	0.33
7277	7964	0.496	0.178	0.61
9376	3333	0.496	0.445	0.79
13156	10281	0.496	0.201	0.50
9070	8878	0.496	0.176	0.38
11280	8721	0.496	0.268	0.50
10958	1524	0.496	0.191	0.84
8202	11321	0.496	0.395	0.56
11279	563	0.496	0.371	0.71
9549	796	0.496	0.130	0.46
13338	11181	0.496	0.275	0.63
10605	7387	0.496	0.197	0.40
11009	7659	0.496	0.199	0.46
6156	10931	0.496	0.389	0.81
7775	6472	0.496	0.233	0.67
8019	11909	0.496	0.143	0.77
11273	9489	0.495	0.477	0.76
8696	8156	0.495	0.218	0.86
8360	9740	0.495	0.110	0.45
750	13632	0.495	0.384	0.28
9390	1565	0.495	0.413	0.36
11279	802	0.495	0.446	0.68
10780	12549	0.495	0.099	0.40
11904	8167	0.495	0.114	0.56
1011	564	0.495	0.195	0.81
11392	1018	0.495	0.287	0.76
10008	13460	0.495	0.116	0.47
10452	11188	0.495	0.209	0.50
10531	13935	0.495	0.340	0.75
11474	10531	0.495	0.112	0.68
286	13447	0.495	0.232	0.69
13830	10981	0.495	0.192	0.77
8078	13447	0.495	0.194	0.71
10281	8075	0.495	0.176	0.54
10531	13352	0.495	0.318	0.76
8898	10981	0.495	0.424	0.40
11319	10320	0.495	0.185	0.33
566	9740	0.495	0.126	0.49
13721	12461	0.495	0.430	0.34
8320	750	0.495	0.421	0.37
8078	12803	0.495	0.389	0.67
10551	7659	0.495	0.099	0.43
12814	9740	0.495	0.173	0.39
11415	9683	0.495	0.255	0.66
13337	2556	0.495	0.328	0.57
5943	627	0.495	0.156	0.61
3396	1016	0.495	0.205	0.70
10957	8167	0.495	0.288	0.77
11273	10447	0.495	0.345	0.78
5430	1010	0.495	0.372	0.39
12240	7735	0.495	0.099	0.55
6899	12615	0.495	0.105	0.47
8018	3075	0.495	0.102	0.52
10531	9914	0.495	0.264	0.71
4422	811	0.495	0.402	0.40
7900	1959	0.495	0.099	0.59
1015	9362	0.495	0.138	0.39
7708	12077	0.495	0.304	0.41
9714	12254	0.495	0.213	0.69
7659	31	0.495	0.299	0.29
6847	67	0.495	0.284	0.72
919	13156	0.495	0.099	0.48
158	944	0.495	0.443	0.65
1293	7659	0.495	0.139	0.41
6939	6892	0.495	0.123	0.71
1013	7275	0.495	0.405	0.79
11275	8655	0.495	0.202	0.45
9582	7202	0.495	0.131	0.34
12461	13043	0.495	0.099	0.88
9324	13133	0.494	0.156	0.74
6939	13262	0.494	0.170	0.77
8019	6946	0.494	0.099	0.82
13816	8367	0.494	0.359	0.57
5189	8577	0.494	0.142	0.60
9324	11277	0.494	0.099	0.54
8188	12925	0.494	0.170	0.67
585	9376	0.494	0.112	0.81
6946	7553	0.494	0.162	0.71
5523	13903	0.494	0.225	0.45
70	8901	0.494	0.099	0.53
7820	10997	0.494	0.222	0.43
8323	6940	0.494	0.136	0.81
11152	10997	0.494	0.099	0.43
11026	6557	0.494	0.267	0.47
1015	9186	0.494	0.279	0.56
8188	7278	0.494	0.217	0.40
11066	1015	0.494	0.163	0.36
707	12549	0.494	0.294	0.66
8188	1018	0.494	0.453	0.83
8126	10792	0.494	0.099	0.52
8162	7775	0.494	0.280	0.23
11956	9901	0.494	0.231	0.46
12542	12803	0.494	0.188	0.62
7731	9740	0.494	0.368	0.47
13917	13220	0.494	0.099	0.39
12399	8983	0.494	0.079	0.49
11392	13103	0.494	0.208	0.74
8664	7736	0.494	0.281	0.48
10452	8188	0.494	0.175	0.38
3391	7202	0.494	0.118	0.29
11393	7735	0.494	0.184	0.47
1015	8901	0.494	0.137	0.59
11726	9080	0.494	0.099	0.42
850	8367	0.494	0.289	0.56
12839	2882	0.494	0.182	0.63
8003	8696	0.494	0.111	0.34
7172	13041	0.494	0.156	0.30
13210	10412	0.494	0.150	0.24
8320	11281	0.494	0.105	0.41
13241	8367	0.494	0.166	0.54
9272	12820	0.494	0.186	0.40
13975	8577	0.494	0.176	0.60
7589	2661	0.494	0.300	0.46
197	13627	0.494	0.227	0.58
7171	1573	0.494	0.129	0.69
6943	1864	0.494	0.258	0.71
8576	11903	0.494	0.099	0.53
439	351	0.494	0.269	0.44
7942	12820	0.494	0.183	0.43
286	11951	0.494	0.260	0.40
7659	7426	0.494	0.298	0.43
11273	11390	0.494	0.415	0.75
12423	1524	0.494	0.120	0.35
13881	1451	0.494	0.311	0.42
11909	8882	0.494	0.337	0.69
11819	11277	0.494	0.099	0.46
12257	1523	0.494	0.237	0.80
1565	10989	0.494	0.099	0.44
1018	9246	0.494	0.188	0.71
10987	7202	0.494	0.112	0.34
12862	10216	0.494	0.099	0.65
12862	6357	0.494	0.099	0.54
13159	9825	0.494	0.267	0.43
11062	6045	0.494	0.129	0.42
891	9725	0.494	0.162	0.59
10412	1894	0.494	0.147	0.43
1009	10509	0.494	0.099	0.80
11904	7670	0.494	0.109	0.60
1598	6156	0.493	0.342	0.77
2438	10281	0.493	0.447	0.48
800	9882	0.493	0.118	0.68
3261	7659	0.493	0.099	0.41
7751	12364	0.493	0.183	0.42
351	8167	0.493	0.105	0.44
11300	3878	0.493	0.099	0.47
8009	11281	0.493	0.318	0.42
10764	1088	0.493	0.125	0.36
12926	13133	0.493	0.393	0.79
7820	8696	0.493	0.066	0.37
7702	11624	0.493	0.050	0.45
12117	10982	0.493	0.113	0.55
12328	9958	0.493	0.366	0.41
9807	9740	0.493	0.120	0.41
9463	1014	0.493	0.153	0.66
11555	13887	0.493	0.266	0.52
11624	12834	0.493	0.343	0.30
12862	2868	0.493	0.253	0.49
13870	1370	0.493	0.436	0.46
11726	12203	0.493	0.147	0.54
198	6943	0.493	0.390	0.67
7589	3346	0.493	0.112	0.35
8338	10997	0.493	0.134	0.61
12250	6472	0.493	0.272	0.62
12820	8878	0.493	0.118	0.46
10958	8011	0.493	0.283	0.78
7397	7202	0.493	0.099	0.31
12862	9381	0.493	0.099	0.31
6557	5523	0.493	0.100	0.59
919	8901	0.493	0.183	0.67
9408	13887	0.493	0.099	0.87
12632	9390	0.493	0.459	0.33
11904	13903	0.493	0.190	0.66
12664	12155	0.493	0.325	0.63
11273	4965	0.493	0.276	0.69
6939	1492	0.493	0.339	0.79
8126	701	0.493	0.316	0.60
11273	810	0.493	0.181	0.71
803	7736	0.493	0.099	0.44
458	6940	0.493	0.180	0.72
7976	8367	0.493	0.145	0.50
5743	11272	0.493	0.121	0.79
11878	351	0.493	0.144	0.41
197	12136	0.493	0.223	0.53
683	13042	0.493	0.099	0.60
548	7553	0.493	0.227	0.68
891	7913	0.493	0.126	0.26
7278	3062	0.493	0.298	0.58
12862	1686	0.493	0.390	0.32
10764	197	0.492	0.239	0.51
11300	13337	0.492	0.124	0.60
7775	811	0.492	0.301	0.28
3346	1548	0.492	0.124	0.57
7736	4712	0.492	0.200	0.47
7735	9794	0.492	0.281	0.48
11275	8901	0.492	0.098	0.53
8322	2109	0.492	0.098	0.65
10263	9376	0.492	0.160	0.48
2870	3633	0.492	0.098	0.78
485	12543	0.492	0.196	0.29
7927	8696	0.492	0.216	0.40
13871	1013	0.492	0.289	0.79
13207	1015	0.492	0.353	0.45
12509	9564	0.492	0.268	0.27
9070	12843	0.492	0.103	0.43
13337	3558	0.492	0.190	0.53
6939	7913	0.492	0.231	0.75
5627	13822	0.492	0.113	0.66
11624	9616	0.492	0.108	0.50
582	9740	0.492	0.179	0.43
10118	4422	0.492	0.266	0.33
3062	9958	0.492	0.371	0.51
6943	6614	0.492	0.199	0.72
9370	10981	0.492	0.295	0.44
13447	7426	0.492	0.225	0.76
858	13302	0.492	0.384	0.37
9277	7278	0.492	0.175	0.35
8173	12943	0.492	0.098	0.29
1015	8881	0.492	0.344	0.46
13303	13042	0.492	0.098	0.63
9041	9586	0.492	0.273	0.68
1015	9586	0.492	0.471	0.38
13041	10281	0.492	0.424	0.55
8202	8898	0.492	0.200	0.48
11275	10448	0.492	0.308	0.57
11275	10792	0.492	0.351	0.50
11286	6623	0.492	0.098	0.38
13448	11916	0.492	0.349	0.69
13338	795	0.492	0.120	0.64
7900	12820	0.492	0.291	0.37
12925	10931	0.492	0.194	0.62
8871	3075	0.492	0.387	0.68
1015	9733	0.492	0.335	0.34
9599	10509	0.492	0.108	0.72
12862	9914	0.492	0.106	0.34
9313	10981	0.492	0.151	0.44
13152	1959	0.492	0.134	0.51
697	8338	0.492	0.091	0.54
8862	7591	0.492	0.159	0.63
1015	8660	0.492	0.098	0.57
12820	12164	0.492	0.187	0.52
6579	7591	0.492	0.403	0.55
11935	351	0.491	0.280	0.39
5627	1686	0.491	0.219	0.63
580	70	0.491	0.297	0.53
6943	5236	0.491	0.301	0.70
9324	9	0.491	0.183	0.72
9740	7836	0.491	0.162	0.65
9733	811	0.491	0.109	0.37
547	9106	0.491	0.159	0.58
7999	996	0.491	0.186	0.68
11273	13344	0.491	0.227	0.70
10013	806	0.491	0.195	0.44
13672	7603	0.491	0.184	0.43
800	9723	0.491	0.170	0.72
1018	5523	0.491	0.416	0.70
11009	320	0.491	0.288	0.41
13337	4868	0.491	0.273	0.62
9599	10987	0.491	0.191	0.74
8735	10461	0.491	0.098	0.35
10531	9587	0.491	0.337	0.72
12250	8315	0.491	0.123	0.47
11823	12364	0.491	0.148	0.53
7975	7040	0.491	0.366	0.31
10462	12523	0.491	0.357	0.69
7659	11650	0.491	0.196	0.46
9	8011	0.491	0.100	0.73
837	13133	0.491	0.416	0.75
7735	8916	0.491	0.453	0.51
69	12789	0.491	0.138	0.40
1007	31	0.491	0.130	0.37
3595	10982	0.491	0.184	0.59
9390	351	0.491	0.284	0.51
11273	8025	0.491	0.293	0.78
858	11476	0.491	0.324	0.43
6683	10575	0.491	0.249	0.71
9683	2870	0.491	0.146	0.38
1335	12900	0.491	0.385	0.69
1015	67	0.491	0.200	0.38
13262	2109	0.491	0.153	0.67
9485	1019	0.491	0.161	0.60
7675	732	0.491	0.098	0.43
9990	8883	0.491	0.147	0.66
11624	570	0.491	0.200	0.54
286	10531	0.491	0.143	0.64
1018	7275	0.490	0.419	0.71
11582	6940	0.490	0.039	0.81
13027	12462	0.490	0.123	0.67
612	6944	0.490	0.419	0.69
8338	10780	0.490	0.098	0.56
2556	13447	0.490	0.410	0.80
9370	13133	0.490	0.422	0.80
8031	10342	0.490	0.369	0.34
13881	2438	0.490	0.198	0.38
12789	12465	0.490	0.165	0.44
13285	10931	0.490	0.098	0.59
8017	11286	0.490	0.253	0.36
11275	13280	0.490	0.279	0.51
564	1019	0.490	0.317	0.68
13183	5754	0.490	0.192	0.88
8926	7202	0.490	0.228	0.61
7676	13887	0.490	0.132	0.61
11300	13903	0.490	0.281	0.41
12789	7759	0.490	0.421	0.41
11383	7037	0.490	0.109	0.61
6943	3002	0.490	0.377	0.68
10796	12839	0.490	0.206	0.69
11956	701	0.490	0.288	0.41
7895	4122	0.490	0.201	0.37
11624	3461	0.490	0.370	0.57
289	2805	0.490	0.111	0.45
12466	1523	0.490	0.136	0.71
9683	12215	0.490	0.110	0.50
9749	9740	0.490	0.124	0.65
7458	1010	0.490	0.349	0.25
9377	9582	0.490	0.314	0.51
8011	10982	0.490	0.467	0.55
12933	9042	0.490	0.098	0.59
11273	7838	0.490	0.295	0.73
7430	1492	0.490	0.425	0.63
7627	10959	0.490	0.098	0.67
12503	13103	0.490	0.101	0.78
10008	7893	0.490	0.297	0.49
8173	12153	0.490	0.091	0.50
9377	9928	0.490	0.142	0.54
9366	11341	0.490	0.098	0.75
8696	7670	0.490	0.111	0.35
13903	31	0.490	0.098	0.43
13337	10463	0.490	0.271	0.59
13210	351	0.490	0.221	0.43
10531	3111	0.490	0.180	0.70
11909	7706	0.490	0.358	0.75
11726	12481	0.490	0.353	0.81
7900	9825	0.490	0.102	0.55
3522	7446	0.490	0.098	0.47
11273	12778	0.490	0.240	0.73
4277	721	0.489	0.359	0.81
13103	9790	0.489	0.308	0.72
7282	11061	0.489	0.126	0.72
43	8696	0.489	0.182	0.45
10274	7591	0.489	0.334	0.89
69	351	0.489	0.199	0.44
7278	7409	0.489	0.192	0.34
8899	12155	0.489	0.153	0.57
8319	9046	0.489	0.159	0.62
891	8166	0.489	0.185	0.63
12456	7037	0.489	0.447	0.56
3174	8577	0.489	0.433	0.62
10958	6791	0.489	0.230	0.71
197	7593	0.489	0.218	0.55
13956	1523	0.489	0.330	0.75
10412	12602	0.489	0.039	0.43
12615	11476	0.489	0.440	0.46
11314	7591	0.489	0.105	0.88
8188	8077	0.489	0.098	0.43
8866	9564	0.489	0.242	0.35
128	158	0.489	0.441	0.64
11275	13896	0.489	0.151	0.54
9990	12943	0.489	0.098	0.74
12862	5738	0.489	0.098	0.42
1018	1015	0.489	0.295	0.71
13721	6683	0.489	0.232	0.42
1009	12464	0.489	0.098	0.81
2127	9958	0.489	0.281	0.45
8202	12156	0.489	0.188	0.43
8574	13103	0.489	0.278	0.69
6560	7591	0.489	0.227	0.59
158	721	0.489	0.348	0.74
10531	6147	0.489	0.407	0.71
7766	4122	0.489	0.141	0.32
11273	8862	0.489	0.269	0.72
10531	1686	0.489	0.351	0.68
9046	13903	0.489	0.109	0.58
570	7659	0.489	0.253	0.34
12423	6156	0.489	0.106	0.79
8018	892	0.489	0.098	0.58
13021	9888	0.489	0.300	0.54
6943	6826	0.489	0.174	0.63
3461	12132	0.489	0.098	0.29
10008	7277	0.489	0.099	0.60
11280	10448	0.489	0.218	0.50
1523	944	0.489	0.357	0.72
9599	7913	0.488	0.098	0.66
750	11904	0.488	0.102	0.67
1014	6764	0.488	0.098	0.78
13975	9552	0.488	0.258	0.25
11009	701	0.488	0.309	0.46
891	8164	0.488	0.098	0.62
13067	1016	0.488	0.336	0.79
1018	3002	0.488	0.181	0.67
7589	12789	0.488	0.407	0.51
13959	10931	0.488	0.103	0.51
9068	8577	0.488	0.285	0.65
12966	3333	0.488	0.230	0.78
12456	12154	0.488	0.433	0.47
375	7659	0.488	0.098	0.42
8162	11066	0.488	0.197	0.31
2660	10412	0.488	0.098	0.44
10008	11272	0.488	0.347	0.79
7706	9990	0.488	0.467	0.80
9	6468	0.488	0.202	0.70
10448	12789	0.488	0.426	0.43
8696	13649	0.488	0.406	0.67
14025	9042	0.488	0.098	0.68
6940	10929	0.488	0.204	0.74
6944	7426	0.488	0.138	0.75
362	13220	0.488	0.260	0.38
7893	12862	0.488	0.098	0.34
1009	1011	0.488	0.046	0.69
816	3111	0.488	0.183	0.77
8188	12819	0.488	0.291	0.51
8660	9652	0.488	0.098	0.25
1959	9276	0.488	0.098	0.59
1015	699	0.488	0.239	0.36
11275	8898	0.488	0.324	0.48
11275	5351	0.488	0.132	0.54
7271	996	0.488	0.468	0.79
12667	11282	0.488	0.098	0.38
6922	8967	0.488	0.269	0.49
1565	9958	0.488	0.297	0.40
8655	8735	0.488	0.315	0.47
9367	796	0.488	0.098	0.39
9928	7591	0.488	0.360	0.36
9571	8719	0.488	0.149	0.38
9	3878	0.488	0.098	0.62
12156	572	0.488	0.237	0.44
7271	1010	0.488	0.445	0.89
9106	1210	0.488	0.150	0.55
3391	10483	0.488	0.385	0.44
11300	9390	0.488	0.442	0.61
8942	13338	0.488	0.207	0.68
8562	7202	0.488	0.196	0.46
10461	13447	0.488	0.131	0.79
4868	10297	0.488	0.295	0.43
7172	7964	0.488	0.274	0.36
12606	351	0.488	0.072	0.38
7676	8563	0.488	0.098	0.58
12399	8075	0.488	0.193	0.39
7893	10531	0.488	0.326	0.76
7820	1015	0.488	0.395	0.36
13210	10320	0.488	0.314	0.34
9994	6683	0.488	0.162	0.59
9571	11903	0.488	0.169	0.50
1009	7278	0.487	0.454	0.90
9272	10412	0.487	0.271	0.28
858	10342	0.487	0.462	0.42
7538	12153	0.487	0.314	0.52
11888	8696	0.487	0.180	0.35
11273	6764	0.487	0.172	0.74
9683	7603	0.487	0.368	0.33
8019	12820	0.487	0.119	0.43
13152	13043	0.487	0.202	0.72
12071	351	0.487	0.373	0.59
9740	9897	0.487	0.165	0.43
13337	8164	0.487	0.334	0.57
11286	1003	0.487	0.339	0.59
10958	3650	0.487	0.303	0.65
1293	13133	0.487	0.206	0.70
8162	561	0.487	0.226	0.39
7389	13133	0.487	0.100	0.74
7735	2606	0.487	0.187	0.48
7278	7775	0.487	0.442	0.29
13975	10412	0.487	0.180	0.24
9730	11282	0.487	0.168	0.50
9978	9571	0.487	0.254	0.47
13338	2799	0.487	0.288	0.59
8076	7659	0.487	0.156	0.43
12265	10981	0.487	0.245	0.42
12632	11951	0.487	0.163	0.44
1018	485	0.487	0.331	0.71
829	811	0.487	0.401	0.41
11893	10981	0.487	0.148	0.45
7805	10997	0.487	0.219	0.69
11280	9551	0.487	0.297	0.46
12351	10958	0.487	0.377	0.68
852	11624	0.487	0.097	0.56
11273	9118	0.487	0.189	0.79
12820	11281	0.487	0.119	0.49
7982	11555	0.487	0.273	0.77
7674	5618	0.487	0.110	0.44
9	10172	0.487	0.118	0.70
1015	3261	0.487	0.194	0.35
9924	8469	0.487	0.199	0.69
11726	4422	0.487	0.101	0.41
7278	3141	0.487	0.320	0.33
11286	7595	0.487	0.240	0.55
13152	13133	0.487	0.198	0.80
13337	13133	0.487	0.229	0.76
9408	8696	0.487	0.118	0.81
11377	9740	0.487	0.177	0.41
796	11650	0.487	0.109	0.46
1103	7975	0.487	0.108	0.24
7567	7659	0.487	0.194	0.45
351	334	0.487	0.271	0.43
3075	802	0.487	0.265	0.50
1009	13830	0.487	0.115	0.76
10958	11476	0.487	0.310	0.76
5189	6472	0.487	0.202	0.63
7627	70	0.487	0.142	0.38
13361	10320	0.487	0.097	0.33
13203	7736	0.486	0.224	0.45
6922	9599	0.486	0.278	0.71
362	9544	0.486	0.246	0.76
750	5523	0.486	0.401	0.30
6623	10981	0.486	0.123	0.42
7999	858	0.486	0.227	0.45
13632	12549	0.486	0.106	0.39
11274	7894	0.486	0.329	0.81
9571	5743	0.486	0.126	0.74
10509	12615	0.486	0.198	0.42
837	5734	0.486	0.272	0.38
8444	750	0.486	0.098	0.39
5984	10959	0.486	0.142	0.77
11286	12842	0.486	0.097	0.56
8000	1014	0.486	0.097	0.84
12862	13328	0.486	0.097	0.36
582	12820	0.486	0.270	0.45
9781	13043	0.486	0.181	0.75
800	4062	0.486	0.097	0.77
13160	1010	0.486	0.254	0.36
7891	7275	0.486	0.463	0.74
11280	1293	0.486	0.097	0.46
11181	11282	0.486	0.145	0.39
7893	11286	0.486	0.294	0.40
10008	7566	0.486	0.137	0.42
11951	1000	0.486	0.264	0.39
11274	918	0.486	0.241	0.87
6628	13043	0.486	0.295	0.81
6927	6940	0.486	0.200	0.83
13133	1010	0.486	0.224	0.84
12399	2868	0.486	0.354	0.23
7706	11181	0.486	0.136	0.61
13095	9390	0.486	0.159	0.49
11275	9367	0.486	0.230	0.54
197	892	0.486	0.223	0.55
5523	13042	0.486	0.207	0.60
10320	8651	0.486	0.152	0.33
8861	9740	0.486	0.209	0.56
6216	6614	0.486	0.097	0.66
1018	12667	0.486	0.177	0.68
7520	13133	0.486	0.142	0.67
7730	351	0.486	0.166	0.61
10531	5236	0.486	0.142	0.75
12543	2805	0.486	0.162	0.33
1015	3832	0.486	0.097	0.71
11273	620	0.486	0.133	0.69
197	10395	0.486	0.184	0.48
564	3373	0.486	0.097	0.78
3261	12789	0.486	0.198	0.40
796	12456	0.486	0.097	0.40
9740	444	0.486	0.120	0.42
12203	7397	0.486	0.442	0.52
6946	6533	0.486	0.097	0.78
481	892	0.486	0.105	0.53
11273	13535	0.486	0.240	0.72
7611	4277	0.486	0.097	0.71
6922	11149	0.486	0.127	0.68
6944	5618	0.486	0.228	0.73
13133	8660	0.486	0.358	0.75
451	12936	0.485	0.204	0.60
9683	13887	0.485	0.438	0.68
1088	806	0.485	0.387	0.42
799	7659	0.485	0.145	0.41
12461	11354	0.485	0.175	0.85
13337	11152	0.485	0.199	0.58
10958	11615	0.485	0.433	0.74
1523	10448	0.485	0.252	0.90
9740	9376	0.485	0.374	0.47
9485	9390	0.485	0.097	0.35
197	8898	0.485	0.287	0.48
11624	6826	0.485	0.097	0.53
7675	7603	0.485	0.107	0.52
8574	1015	0.485	0.191	0.39
9740	8616	0.485	0.180	0.45
11279	7405	0.485	0.120	0.63
829	13041	0.485	0.229	0.33
10958	10069	0.485	0.103	0.67
13024	13337	0.485	0.242	0.51
7736	5024	0.485	0.264	0.45
11273	3104	0.485	0.383	0.74
197	7040	0.485	0.190	0.45
8537	12423	0.485	0.154	0.53
6996	6940	0.485	0.109	0.84
13025	1088	0.485	0.320	0.58
12615	128	0.485	0.097	0.36
1565	12789	0.485	0.318	0.38
8185	13133	0.485	0.454	0.79
11188	481	0.485	0.115	0.52
10531	7805	0.485	0.447	0.70
13133	8899	0.485	0.097	0.74
8162	8616	0.485	0.261	0.48
12517	6940	0.485	0.095	0.74
10958	6466	0.485	0.426	0.74
8735	9928	0.485	0.232	0.38
6147	445	0.485	0.369	0.33
11359	13041	0.485	0.237	0.48
858	8651	0.485	0.097	0.39
8696	427	0.485	0.352	0.56
10958	9552	0.485	0.130	0.67
6899	8735	0.485	0.216	0.50
547	11326	0.485	0.128	0.52
8712	70	0.485	0.368	0.39
13103	10172	0.485	0.097	0.75
11624	7008	0.485	0.316	0.50
12900	9928	0.485	0.436	0.74
2799	9544	0.485	0.097	0.64
7171	13220	0.485	0.373	0.36
13338	564	0.485	0.157	0.68
7674	12943	0.485	0.183	0.46
10541	9825	0.485	0.276	0.54
9886	351	0.484	0.111	0.46
70	13149	0.484	0.097	0.52
547	6147	0.484	0.378	0.61
11838	10981	0.484	0.249	0.44
1013	2734	0.484	0.099	0.69
8188	10216	0.484	0.137	0.72
9408	12819	0.484	0.274	0.82
11181	7591	0.484	0.229	0.46
70	11763	0.484	0.121	0.51
10605	1894	0.484	0.118	0.44
9272	1015	0.484	0.335	0.33
1010	8011	0.484	0.210	0.38
8162	6939	0.484	0.200	0.71
13975	13881	0.484	0.179	0.42
9564	11022	0.484	0.182	0.45
7184	13881	0.484	0.132	0.39
10764	10531	0.484	0.296	0.67
5943	481	0.484	0.210	0.65
69	9740	0.484	0.245	0.46
11287	10981	0.484	0.069	0.55
777	5943	0.484	0.289	0.62
895	11080	0.484	0.188	0.64
3461	8881	0.484	0.097	0.41
9394	6940	0.484	0.059	0.70
10935	8315	0.484	0.113	0.42
11019	4868	0.484	0.260	0.41
9390	7409	0.484	0.343	0.37
8967	12834	0.484	0.097	0.44
158	13154	0.484	0.269	0.68
13222	8338	0.484	0.238	0.71
11914	6940	0.484	0.351	0.66
12399	1015	0.484	0.275	0.42
9740	813	0.484	0.146	0.40
13160	12549	0.484	0.210	0.36
13337	3333	0.484	0.168	0.75
12364	8093	0.484	0.191	0.42
13262	12802	0.484	0.160	0.31
11415	6847	0.484	0.099	0.75
933	3111	0.484	0.112	0.46
9740	1081	0.484	0.160	0.44
572	7921	0.484	0.186	0.64
8019	7202	0.484	0.158	0.34
918	12862	0.484	0.322	0.35
10456	12154	0.484	0.097	0.60
13361	9376	0.484	0.458	0.45
12820	5730	0.484	0.306	0.42
10163	7659	0.484	0.310	0.45
8560	12153	0.484	0.287	0.63
11284	7040	0.484	0.438	0.21
1014	2556	0.484	0.099	0.74
547	7603	0.484	0.210	0.63
11273	8185	0.484	0.154	0.82
811	12164	0.484	0.289	0.37
70	9544	0.484	0.097	0.84
10958	6065	0.484	0.311	0.72
13063	4868	0.484	0.364	0.42
11279	375	0.484	0.269	0.73
7557	13133	0.484	0.380	0.76
9740	12776	0.484	0.365	0.44
800	6909	0.484	0.155	0.67
8562	12543	0.484	0.274	0.47
8576	12802	0.484	0.147	0.32
9990	12667	0.483	0.188	0.71
1370	11281	0.483	0.097	0.50
796	127	0.483	0.365	0.43
11063	11188	0.483	0.367	0.60
7539	11286	0.483	0.126	0.35
8967	9311	0.483	0.430	0.65
10463	10981	0.483	0.230	0.41
8644	1019	0.483	0.245	0.62
6941	9990	0.483	0.255	0.74
11275	8883	0.483	0.160	0.52
7736	3411	0.483	0.106	0.47
11188	5523	0.483	0.437	0.53
11063	13448	0.483	0.368	0.64
1019	12254	0.483	0.219	0.62
11280	12925	0.483	0.097	0.61
8921	7975	0.483	0.344	0.43
12862	7741	0.483	0.271	0.41
5189	721	0.483	0.097	0.50
3158	11281	0.483	0.187	0.44
13287	375	0.483	0.123	0.42
11273	750	0.483	0.111	0.69
10935	9046	0.483	0.275	0.58
11275	9800	0.483	0.314	0.48
13460	1523	0.483	0.261	0.77
12862	10940	0.483	0.288	0.49
12834	7735	0.483	0.132	0.30
8188	11359	0.483	0.242	0.56
13830	12789	0.483	0.124	0.43
4062	10931	0.483	0.242	0.52
