i	j	iLIS_best	iLIS_avg	ipTM_best
8146	12285	0.585	0.534	0.89
3150	7480	0.585	0.265	0.44
3303	12946	0.584	0.571	0.80
528	522	0.584	0.577	0.63
11378	5738	0.584	0.532	0.81
2597	5160	0.584	0.496	0.67
13314	13910	0.584	0.452	0.58
1740	12294	0.584	0.260	0.56
9797	9780	0.584	0.566	0.62
11378	7088	0.584	0.473	0.89
9367	7219	0.583	0.471	0.62
6695	9441	0.583	0.577	0.82
3870	11211	0.583	0.568	0.76
6845	6235	0.583	0.506	0.51
1020	1300	0.583	0.450	0.83
110	13245	0.583	0.229	0.83
6891	7813	0.583	0.279	0.86
10420	4042	0.583	0.254	0.41
10595	12558	0.583	0.172	0.68
1992	9282	0.582	0.155	0.64
574	12946	0.582	0.361	0.70
7085	2457	0.582	0.284	0.68
6233	7480	0.582	0.193	0.29
13798	13802	0.582	0.543	0.70
13957	12520	0.581	0.554	0.80
13574	13391	0.581	0.164	0.76
13007	12294	0.581	0.494	0.45
10626	7810	0.581	0.309	0.72
13799	13804	0.581	0.484	0.51
381	11699	0.581	0.213	0.76
11820	341	0.581	0.558	0.89
13055	610	0.581	0.571	0.41
109	1559	0.581	0.484	0.86
4400	12850	0.580	0.531	0.91
9654	13539	0.580	0.497	0.89
13851	7274	0.580	0.553	0.63
11751	8909	0.580	0.527	0.58
11166	11060	0.580	0.561	0.84
6633	9278	0.580	0.393	0.63
12039	11385	0.580	0.181	0.75
11452	11451	0.579	0.553	0.90
9681	9682	0.579	0.556	0.86
9634	9630	0.579	0.160	0.73
11184	10342	0.579	0.363	0.46
12923	7213	0.578	0.536	0.78
12816	12817	0.578	0.570	0.72
10094	10085	0.578	0.564	0.65
13004	12294	0.578	0.531	0.48
6598	11378	0.578	0.356	0.83
11068	11117	0.578	0.483	0.58
112	3777	0.578	0.509	0.88
112	1559	0.577	0.516	0.87
146	3338	0.577	0.205	0.78
3080	1429	0.577	0.487	0.46
9580	9581	0.577	0.563	0.92
5917	1097	0.577	0.145	0.28
9943	10017	0.577	0.370	0.36
10330	7577	0.577	0.343	0.53
11177	11178	0.577	0.539	0.69
13713	9843	0.576	0.470	0.67
11115	9879	0.576	0.540	0.78
11191	11276	0.576	0.115	0.67
2597	8335	0.576	0.291	0.67
1993	1962	0.576	0.345	0.33
9939	9884	0.576	0.570	0.71
12658	9302	0.576	0.572	0.85
10083	10073	0.575	0.543	0.71
7914	12018	0.575	0.230	0.70
12091	12095	0.575	0.488	0.82
10090	10083	0.575	0.485	0.57
555	5802	0.575	0.558	0.82
9777	9796	0.575	0.558	0.64
11452	11453	0.574	0.533	0.90
111	9995	0.574	0.224	0.86
9734	11781	0.574	0.555	0.42
9251	6125	0.574	0.539	0.90
6193	4573	0.574	0.167	0.52
8146	6842	0.574	0.543	0.68
13002	13827	0.574	0.473	0.66
7936	7928	0.574	0.563	0.81
109	3777	0.574	0.479	0.87
13752	13726	0.574	0.547	0.89
2740	12121	0.573	0.371	0.58
12032	12031	0.573	0.498	0.81
1001	519	0.573	0.565	0.90
10153	7055	0.573	0.562	0.84
7816	13252	0.573	0.520	0.88
2597	716	0.573	0.561	0.69
6173	2457	0.573	0.129	0.70
6349	10219	0.573	0.563	0.83
6867	13391	0.572	0.254	0.74
8904	4996	0.572	0.115	0.32
13964	10721	0.572	0.159	0.75
10087	10081	0.572	0.554	0.81
10630	12596	0.572	0.503	0.65
5808	10727	0.572	0.199	0.73
337	12696	0.571	0.396	0.59
8325	8326	0.571	0.564	0.87
954	13365	0.570	0.307	0.34
9200	6900	0.570	0.239	0.43
13564	1992	0.570	0.451	0.85
12770	4604	0.570	0.224	0.32
111	912	0.570	0.453	0.86
733	732	0.570	0.560	0.48
325	912	0.569	0.398	0.87
12494	12091	0.569	0.556	0.85
919	13713	0.569	0.560	0.76
612	10919	0.569	0.239	0.40
10655	13535	0.569	0.542	0.64
9118	4829	0.569	0.558	0.71
6695	3532	0.569	0.535	0.50
8652	9482	0.568	0.196	0.20
9621	12528	0.568	0.563	0.90
2955	9792	0.568	0.216	0.29
886	12946	0.568	0.339	0.76
10208	10206	0.568	0.546	0.84
513	7234	0.568	0.557	0.61
6427	13966	0.568	0.114	0.82
11273	11277	0.568	0.511	0.86
2797	11116	0.568	0.540	0.79
9938	9884	0.567	0.551	0.96
9790	9780	0.567	0.532	0.61
11353	11352	0.567	0.560	0.92
13007	12598	0.567	0.533	0.51
6241	13859	0.567	0.113	0.82
12699	13787	0.567	0.269	0.63
12966	2727	0.567	0.427	0.38
1097	5797	0.567	0.197	0.29
517	13749	0.567	0.541	0.68
827	13055	0.567	0.527	0.67
12870	9046	0.566	0.539	0.72
13007	8451	0.566	0.485	0.42
10	10753	0.566	0.148	0.68
7917	11890	0.566	0.130	0.68
10677	10667	0.566	0.542	0.60
13106	12946	0.566	0.267	0.71
4676	10330	0.566	0.397	0.48
109	912	0.565	0.437	0.87
13852	7823	0.565	0.532	0.32
8619	372	0.565	0.188	0.79
11775	12090	0.565	0.362	0.67
11120	2457	0.565	0.147	0.73
9794	9784	0.565	0.489	0.49
1417	3571	0.565	0.458	0.79
13175	13176	0.565	0.559	0.91
9775	9796	0.565	0.439	0.53
6891	193	0.565	0.401	0.85
10057	10058	0.564	0.549	0.72
325	389	0.564	0.437	0.86
13007	9822	0.564	0.461	0.50
7728	11082	0.564	0.522	0.69
5092	1609	0.564	0.286	0.54
10536	4095	0.564	0.361	0.37
2955	7967	0.564	0.382	0.35
11724	11718	0.564	0.555	0.82
1044	12706	0.564	0.129	0.48
13258	3571	0.563	0.392	0.67
10363	10358	0.563	0.528	0.72
8128	1996	0.563	0.362	0.71
13055	1000	0.563	0.517	0.49
13007	12596	0.563	0.541	0.70
10320	11820	0.563	0.469	0.31
12476	11324	0.563	0.536	0.83
7482	13834	0.563	0.516	0.58
6110	4095	0.563	0.313	0.29
7816	12472	0.562	0.558	0.87
10357	10363	0.562	0.562	0.72
12561	12616	0.562	0.518	0.74
12597	13007	0.562	0.534	0.68
12833	11768	0.562	0.146	0.53
113	912	0.562	0.441	0.86
9911	10671	0.562	0.549	0.86
436	10642	0.562	0.528	0.88
7485	7483	0.562	0.543	0.59
7229	3092	0.562	0.482	0.34
13579	7447	0.561	0.547	0.41
6891	1172	0.561	0.221	0.81
1451	11378	0.561	0.213	0.79
12358	12357	0.561	0.540	0.54
6891	2457	0.561	0.179	0.78
7450	11378	0.561	0.213	0.87
8893	3998	0.561	0.531	0.32
7268	8234	0.561	0.450	0.57
2870	10014	0.561	0.175	0.47
6931	1231	0.561	0.377	0.50
412	423	0.561	0.522	0.77
108	3777	0.560	0.532	0.88
7282	4944	0.560	0.241	0.60
850	9788	0.560	0.112	0.52
10538	11765	0.560	0.542	0.48
2457	7995	0.560	0.179	0.74
10010	9583	0.560	0.553	0.90
7246	7245	0.559	0.540	0.91
12539	4951	0.559	0.112	0.47
6706	12618	0.559	0.385	0.76
6213	12127	0.559	0.546	0.90
653	13383	0.559	0.250	0.76
8619	8026	0.558	0.112	0.65
1386	1832	0.558	0.264	0.74
7539	10935	0.558	0.112	0.25
9715	3404	0.558	0.128	0.77
6955	1419	0.558	0.522	0.73
8618	4449	0.558	0.484	0.52
7418	5911	0.558	0.455	0.63
12013	6183	0.557	0.446	0.56
6199	4031	0.557	0.497	0.80
13006	12294	0.557	0.434	0.44
12026	7759	0.557	0.300	0.34
12114	5976	0.557	0.545	0.82
11365	11345	0.557	0.552	0.93
12850	12106	0.556	0.418	0.26
4206	4299	0.556	0.503	0.29
13669	12293	0.556	0.453	0.47
646	12471	0.556	0.537	0.87
12293	13004	0.556	0.480	0.39
12471	5354	0.556	0.471	0.62
108	912	0.556	0.452	0.86
10092	10090	0.555	0.541	0.49
13004	12598	0.555	0.415	0.49
7808	7810	0.555	0.507	0.82
2616	8082	0.555	0.181	0.65
13004	13957	0.555	0.432	0.41
4266	6608	0.555	0.213	0.33
6806	10169	0.555	0.399	0.78
11533	11519	0.554	0.460	0.76
11834	6463	0.554	0.514	0.85
991	3749	0.554	0.534	0.85
9780	9785	0.554	0.543	0.77
12359	12362	0.554	0.538	0.91
13935	9734	0.553	0.324	0.31
11000	11335	0.553	0.490	0.76
1740	4833	0.553	0.289	0.70
10209	12092	0.553	0.484	0.71
5227	6608	0.553	0.111	0.40
7858	1678	0.553	0.453	0.70
193	372	0.553	0.395	0.83
112	912	0.552	0.466	0.87
11117	9879	0.552	0.430	0.70
7866	10625	0.552	0.366	0.68
11813	368	0.552	0.139	0.79
13896	6941	0.552	0.110	0.38
8189	10095	0.552	0.110	0.64
4729	9968	0.551	0.493	0.76
523	720	0.551	0.532	0.82
8128	7597	0.550	0.140	0.62
7863	7854	0.550	0.537	0.73
9464	6092	0.550	0.202	0.57
13180	10299	0.550	0.428	0.57
9742	9743	0.550	0.516	0.88
10079	10073	0.550	0.110	0.68
9114	10614	0.550	0.533	0.59
12933	3189	0.549	0.119	0.49
7597	12907	0.549	0.294	0.69
13313	13910	0.549	0.491	0.61
13565	12026	0.549	0.535	0.77
10625	4019	0.549	0.507	0.50
12471	4642	0.549	0.538	0.87
13140	7450	0.549	0.220	0.77
11011	7915	0.549	0.540	0.84
3793	8448	0.549	0.485	0.33
13394	10539	0.549	0.387	0.64
4642	12472	0.549	0.538	0.87
6956	3404	0.548	0.110	0.72
13002	13703	0.548	0.283	0.47
10923	10925	0.548	0.535	0.81
12471	3172	0.548	0.530	0.63
11936	1465	0.548	0.487	0.85
9185	9396	0.548	0.537	0.80
335	340	0.548	0.535	0.87
8729	10299	0.547	0.130	0.66
11679	13799	0.547	0.109	0.74
12504	6231	0.547	0.538	0.80
11820	13839	0.547	0.494	0.90
110	12974	0.547	0.508	0.79
12471	13547	0.547	0.535	0.85
7597	11813	0.547	0.188	0.68
12639	3404	0.547	0.123	0.72
12135	7270	0.547	0.510	0.49
6373	5905	0.547	0.490	0.76
7760	12106	0.547	0.379	0.78
12178	10285	0.547	0.533	0.83
7933	7928	0.547	0.537	0.81
848	8026	0.547	0.182	0.72
9774	9796	0.546	0.519	0.40
7450	7277	0.546	0.176	0.57
1193	13582	0.546	0.537	0.81
3131	12095	0.546	0.123	0.73
4695	2168	0.546	0.375	0.67
13007	12520	0.546	0.510	0.84
6864	9929	0.546	0.522	0.42
1932	4732	0.545	0.496	0.39
12475	3310	0.545	0.530	0.55
7849	7848	0.545	0.506	0.75
7850	7848	0.545	0.517	0.60
7858	7850	0.545	0.493	0.72
7853	7851	0.545	0.530	0.76
9795	9777	0.545	0.507	0.39
2734	12770	0.545	0.109	0.34
11186	11187	0.544	0.515	0.84
2623	5802	0.544	0.497	0.81
4591	11558	0.544	0.511	0.84
3316	12991	0.543	0.170	0.67
4774	6851	0.543	0.525	0.86
8945	8946	0.543	0.411	0.51
646	12472	0.543	0.535	0.87
10960	8026	0.543	0.244	0.73
8956	1275	0.543	0.515	0.80
10935	13823	0.542	0.362	0.27
6034	5883	0.542	0.511	0.76
12059	1339	0.542	0.146	0.73
2513	1609	0.542	0.458	0.59
10088	10039	0.542	0.509	0.74
12499	1818	0.542	0.508	0.84
6654	12684	0.541	0.276	0.45
268	9822	0.541	0.473	0.79
8946	2272	0.541	0.152	0.59
11544	11528	0.541	0.506	0.68
4795	6333	0.541	0.506	0.53
11827	4638	0.541	0.108	0.51
6199	4991	0.541	0.217	0.81
10555	11986	0.541	0.518	0.66
12339	7626	0.541	0.134	0.71
521	10609	0.541	0.528	0.90
11532	2457	0.540	0.309	0.64
12028	12024	0.540	0.513	0.82
1097	1981	0.540	0.506	0.67
11588	11962	0.540	0.194	0.32
8251	405	0.540	0.214	0.81
12616	12558	0.540	0.506	0.75
10089	10083	0.540	0.453	0.58
13315	13910	0.539	0.436	0.56
10953	11018	0.539	0.444	0.44
4695	5779	0.539	0.520	0.68
585	7563	0.539	0.418	0.86
12982	12597	0.539	0.439	0.59
6706	9630	0.539	0.282	0.74
6344	1008	0.539	0.108	0.69
890	12100	0.539	0.283	0.55
1386	4676	0.539	0.293	0.46
3359	3785	0.538	0.337	0.69
526	522	0.538	0.521	0.58
7757	9090	0.538	0.514	0.39
3824	11528	0.538	0.344	0.75
8665	10935	0.538	0.353	0.30
10681	8619	0.538	0.108	0.67
10370	10359	0.538	0.520	0.75
1406	12955	0.538	0.471	0.61
2797	9879	0.538	0.432	0.79
10096	10071	0.538	0.445	0.57
8607	9278	0.538	0.380	0.77
12833	3404	0.537	0.282	0.71
478	9972	0.537	0.512	0.48
1020	300	0.537	0.249	0.82
13669	13957	0.537	0.383	0.50
8672	8907	0.537	0.339	0.71
13222	12088	0.537	0.331	0.43
6032	5288	0.537	0.136	0.58
13010	12596	0.537	0.423	0.65
12947	534	0.537	0.501	0.76
348	13008	0.536	0.292	0.71
11278	7907	0.536	0.392	0.49
9000	12089	0.536	0.287	0.33
11322	12333	0.536	0.496	0.73
13460	8569	0.536	0.204	0.74
5318	12013	0.536	0.498	0.71
10998	351	0.536	0.188	0.50
7850	7851	0.536	0.502	0.57
12639	2457	0.536	0.107	0.65
61	6708	0.536	0.520	0.36
37	5802	0.535	0.443	0.82
12065	1924	0.535	0.107	0.49
4591	8892	0.535	0.525	0.81
7914	12095	0.535	0.292	0.73
11739	663	0.535	0.283	0.60
605	7585	0.535	0.242	0.82
6137	12558	0.535	0.115	0.72
554	8128	0.535	0.107	0.68
12501	9989	0.535	0.521	0.83
11250	11870	0.535	0.315	0.60
864	8999	0.535	0.346	0.51
763	5348	0.534	0.469	0.31
7252	12499	0.534	0.514	0.79
3404	10595	0.534	0.218	0.65
12658	6344	0.534	0.507	0.53
13543	12472	0.534	0.514	0.61
10210	12091	0.534	0.493	0.87
12427	1451	0.534	0.280	0.45
7810	10299	0.534	0.194	0.34
752	10075	0.533	0.491	0.82
1164	9003	0.533	0.303	0.53
9739	9242	0.533	0.113	0.89
2752	12491	0.533	0.323	0.68
821	13686	0.533	0.528	0.82
400	410	0.533	0.137	0.81
12339	12634	0.533	0.217	0.78
13743	13745	0.532	0.505	0.86
10935	7277	0.532	0.177	0.64
623	1000	0.532	0.274	0.30
7408	7784	0.532	0.260	0.55
5813	12754	0.532	0.106	0.78
7742	2666	0.532	0.310	0.77
3320	9630	0.532	0.127	0.59
12597	12294	0.532	0.476	0.67
7274	9478	0.532	0.518	0.55
12499	3789	0.532	0.519	0.83
12717	3318	0.532	0.230	0.70
9937	13999	0.531	0.457	0.93
7860	11813	0.531	0.202	0.69
10630	12598	0.531	0.442	0.44
12494	12092	0.531	0.442	0.80
13547	12472	0.531	0.519	0.85
6924	4328	0.531	0.106	0.76
778	10885	0.530	0.514	0.38
3861	2296	0.530	0.520	0.76
1193	4150	0.530	0.495	0.73
11536	11535	0.530	0.464	0.81
8275	787	0.530	0.248	0.80
10457	1266	0.530	0.334	0.31
7430	4604	0.530	0.479	0.65
12504	3978	0.530	0.525	0.80
13146	11092	0.530	0.224	0.72
400	9031	0.529	0.177	0.85
11355	13663	0.529	0.488	0.83
11628	2517	0.529	0.499	0.85
10111	7486	0.529	0.424	0.48
10344	7139	0.529	0.335	0.81
12616	11554	0.529	0.488	0.42
787	7043	0.529	0.428	0.64
7503	12661	0.529	0.344	0.48
10555	4019	0.528	0.516	0.63
9439	9482	0.528	0.426	0.21
1616	12817	0.528	0.265	0.63
9557	7040	0.528	0.166	0.26
436	11971	0.528	0.470	0.79
8105	4412	0.528	0.474	0.74
9797	9785	0.528	0.332	0.52
7458	10330	0.528	0.310	0.51
12813	6627	0.528	0.166	0.70
5614	5581	0.528	0.461	0.67
8127	7473	0.527	0.105	0.76
10960	368	0.527	0.105	0.73
6136	1403	0.527	0.505	0.55
837	13768	0.527	0.110	0.29
12471	13544	0.527	0.520	0.80
6891	10591	0.527	0.239	0.70
6891	6956	0.527	0.105	0.74
6627	11986	0.527	0.475	0.59
2551	13812	0.527	0.353	0.69
3797	11961	0.526	0.377	0.57
7280	12222	0.526	0.511	0.81
8731	8592	0.526	0.368	0.73
1097	8342	0.525	0.342	0.63
8806	6496	0.525	0.495	0.24
1207	7480	0.525	0.182	0.36
13544	12472	0.525	0.521	0.81
13005	9373	0.525	0.111	0.80
7863	7848	0.525	0.520	0.77
898	11400	0.525	0.315	0.61
1195	5614	0.525	0.505	0.67
2491	8335	0.525	0.351	0.43
6487	12477	0.525	0.435	0.23
10508	810	0.525	0.271	0.33
12083	12028	0.524	0.502	0.73
13743	13744	0.524	0.502	0.86
10638	8619	0.524	0.298	0.70
11765	6136	0.524	0.488	0.61
43	11378	0.524	0.260	0.74
335	339	0.524	0.511	0.60
11960	11962	0.524	0.464	0.85
9250	7972	0.524	0.502	0.82
7597	3303	0.524	0.325	0.65
13281	1616	0.524	0.144	0.53
7760	13025	0.523	0.431	0.72
13544	12991	0.523	0.237	0.77
8282	11961	0.523	0.105	0.46
8619	13574	0.523	0.140	0.71
7206	7209	0.523	0.512	0.68
6110	4604	0.523	0.393	0.36
3992	6600	0.523	0.513	0.84
11400	10461	0.523	0.447	0.61
10557	12056	0.523	0.183	0.73
7538	12817	0.523	0.186	0.65
7837	4795	0.522	0.143	0.65
7597	11880	0.522	0.206	0.58
3	759	0.522	0.354	0.76
9977	11813	0.522	0.187	0.86
9455	9715	0.522	0.241	0.51
8644	8569	0.522	0.121	0.64
10095	10096	0.522	0.514	0.74
12933	13564	0.522	0.104	0.71
389	3404	0.522	0.254	0.81
1020	8346	0.522	0.377	0.74
12494	7537	0.521	0.504	0.86
9777	9782	0.521	0.514	0.40
111	5780	0.521	0.365	0.75
6956	9278	0.521	0.328	0.73
10659	10660	0.521	0.501	0.66
477	9972	0.521	0.474	0.29
574	3404	0.521	0.114	0.68
12094	12092	0.521	0.479	0.69
13222	8102	0.521	0.212	0.80
1097	5802	0.521	0.453	0.80
11529	11544	0.520	0.472	0.67
9213	7781	0.520	0.104	0.77
8990	13386	0.520	0.446	0.76
9426	11211	0.520	0.503	0.82
268	8272	0.520	0.452	0.77
6891	912	0.520	0.353	0.82
13703	12596	0.520	0.459	0.58
6646	653	0.520	0.319	0.75
13907	3404	0.520	0.334	0.73
10764	9932	0.520	0.129	0.64
12561	9938	0.519	0.197	0.68
4662	11961	0.519	0.207	0.52
6032	6416	0.519	0.269	0.58
12085	13707	0.519	0.353	0.26
533	9282	0.519	0.280	0.54
13767	8133	0.519	0.510	0.68
12597	13957	0.519	0.298	0.61
5743	752	0.519	0.487	0.50
11514	11961	0.518	0.104	0.32
7440	7442	0.518	0.514	0.86
10089	10090	0.518	0.492	0.44
5593	12946	0.518	0.351	0.71
9792	9785	0.518	0.356	0.53
7539	6964	0.518	0.255	0.35
109	12974	0.517	0.444	0.79
13392	2457	0.517	0.203	0.76
793	11211	0.517	0.500	0.87
12416	11143	0.517	0.159	0.81
10521	2	0.517	0.322	0.75
4403	4573	0.517	0.233	0.71
5614	11018	0.517	0.263	0.64
12294	12598	0.517	0.377	0.47
7733	6110	0.516	0.274	0.29
11741	10925	0.516	0.103	0.84
7968	13532	0.516	0.134	0.75
6931	5802	0.516	0.412	0.79
12922	13543	0.516	0.502	0.65
11400	1391	0.516	0.307	0.61
7866	2559	0.516	0.103	0.57
2579	2076	0.515	0.203	0.39
13867	12398	0.515	0.201	0.77
7252	12500	0.515	0.496	0.78
9781	9778	0.515	0.145	0.80
10090	10073	0.514	0.455	0.57
3404	1450	0.514	0.231	0.67
10370	10360	0.514	0.497	0.82
9779	9787	0.514	0.493	0.86
6354	8178	0.514	0.191	0.33
1402	3785	0.514	0.118	0.61
827	2425	0.514	0.481	0.56
1001	11315	0.514	0.103	0.64
12597	13703	0.513	0.423	0.60
9208	9781	0.513	0.107	0.71
11336	6717	0.513	0.253	0.59
7761	12106	0.513	0.429	0.78
12933	11813	0.513	0.103	0.72
6779	12770	0.513	0.203	0.45
7836	13847	0.512	0.351	0.73
7400	4064	0.512	0.310	0.45
11400	2712	0.512	0.418	0.58
10077	10092	0.512	0.482	0.52
6891	7948	0.512	0.199	0.82
11530	912	0.512	0.271	0.76
12100	3132	0.512	0.484	0.76
10625	10557	0.512	0.379	0.67
3003	13370	0.512	0.178	0.66
9777	9780	0.512	0.502	0.73
7680	8731	0.511	0.102	0.53
7383	12569	0.511	0.102	0.54
8384	185	0.511	0.489	0.61
11579	12516	0.511	0.490	0.65
8399	9044	0.511	0.497	0.42
13048	12416	0.511	0.272	0.82
7583	9396	0.511	0.501	0.56
13579	3521	0.511	0.497	0.64
11406	12955	0.511	0.489	0.61
12033	12022	0.511	0.392	0.49
3031	8138	0.511	0.312	0.85
11114	11113	0.510	0.242	0.70
886	12230	0.510	0.170	0.68
8326	455	0.510	0.102	0.71
1756	11924	0.510	0.423	0.37
2996	3652	0.510	0.165	0.70
902	13824	0.510	0.220	0.58
12991	1918	0.510	0.162	0.60
663	11573	0.509	0.102	0.50
6627	10544	0.509	0.498	0.63
13536	12056	0.509	0.316	0.77
13402	10753	0.509	0.216	0.81
8037	7163	0.509	0.405	0.57
13007	13827	0.509	0.386	0.62
729	7140	0.509	0.112	0.56
13020	6064	0.509	0.102	0.83
281	5802	0.508	0.385	0.75
7837	9715	0.508	0.310	0.57
325	9278	0.508	0.475	0.75
10252	11738	0.508	0.478	0.67
2898	4108	0.508	0.226	0.47
3131	12558	0.508	0.256	0.66
9395	12891	0.508	0.488	0.50
9200	13794	0.507	0.141	0.39
11295	7456	0.507	0.484	0.69
7383	10935	0.507	0.173	0.30
12091	10209	0.507	0.322	0.70
8576	9549	0.507	0.194	0.30
11114	11117	0.507	0.201	0.63
10673	716	0.507	0.460	0.62
10064	10057	0.507	0.479	0.49
7597	10299	0.506	0.278	0.57
758	4078	0.506	0.123	0.50
13851	11399	0.506	0.487	0.78
8368	11018	0.506	0.316	0.31
6000	1881	0.506	0.417	0.60
5950	11002	0.506	0.438	0.61
9712	11341	0.506	0.464	0.80
10071	10073	0.506	0.492	0.56
2	12416	0.506	0.313	0.79
3135	12222	0.506	0.305	0.72
7561	1674	0.506	0.210	0.84
611	9566	0.506	0.295	0.74
181	3849	0.506	0.242	0.78
2884	6444	0.505	0.498	0.85
12850	8342	0.505	0.258	0.63
7203	12098	0.505	0.463	0.73
122	6373	0.505	0.176	0.72
8129	12517	0.505	0.273	0.37
7234	8992	0.505	0.478	0.58
11527	11540	0.505	0.303	0.75
7183	8042	0.505	0.483	0.67
13935	478	0.504	0.473	0.40
193	13639	0.504	0.331	0.65
7593	2727	0.504	0.114	0.49
886	2	0.504	0.408	0.73
12658	11738	0.504	0.451	0.57
536	522	0.504	0.472	0.45
7943	6890	0.504	0.197	0.39
6925	6633	0.503	0.258	0.62
1460	1450	0.503	0.355	0.77
7754	11698	0.503	0.276	0.59
12934	7040	0.502	0.474	0.71
12294	12596	0.502	0.407	0.64
9778	9777	0.502	0.488	0.57
8132	13767	0.502	0.477	0.65
5740	1495	0.502	0.371	0.64
7517	2210	0.502	0.275	0.28
9937	2236	0.502	0.100	0.50
7450	704	0.502	0.208	0.28
10089	5802	0.501	0.482	0.71
7206	7205	0.501	0.474	0.84
628	12574	0.501	0.446	0.44
10927	9211	0.501	0.426	0.71
13673	13537	0.501	0.472	0.85
8925	6148	0.501	0.491	0.66
8436	4449	0.501	0.352	0.75
13003	13703	0.501	0.480	0.53
13707	13847	0.501	0.119	0.44
1764	798	0.501	0.492	0.86
7110	6305	0.500	0.174	0.63
6250	10299	0.500	0.230	0.56
12639	6482	0.500	0.100	0.70
10095	10089	0.500	0.177	0.58
395	185	0.500	0.485	0.27
12492	9796	0.500	0.428	0.60
11543	11540	0.500	0.436	0.77
109	7513	0.500	0.182	0.90
7810	7085	0.500	0.214	0.51
410	218	0.499	0.100	0.82
13707	11803	0.499	0.452	0.48
1451	505	0.499	0.396	0.82
7383	4631	0.499	0.100	0.42
2247	10000	0.499	0.119	0.61
13152	8728	0.499	0.461	0.68
10619	12556	0.498	0.485	0.59
10919	9482	0.498	0.149	0.37
10025	3189	0.498	0.100	0.54
6029	8907	0.498	0.317	0.58
1030	12530	0.498	0.390	0.28
9733	10163	0.498	0.303	0.32
816	8708	0.498	0.287	0.83
778	1176	0.498	0.463	0.28
583	2955	0.498	0.238	0.30
9794	9796	0.498	0.470	0.53
5802	12668	0.498	0.379	0.80
10053	10032	0.498	0.265	0.61
12566	11367	0.498	0.303	0.34
646	3168	0.498	0.417	0.77
517	13728	0.497	0.099	0.67
7253	7915	0.497	0.476	0.81
8564	13574	0.497	0.364	0.87
3985	13112	0.497	0.197	0.61
3003	5458	0.497	0.115	0.53
3303	6956	0.497	0.321	0.80
10563	10565	0.497	0.484	0.72
9792	9780	0.497	0.477	0.58
7914	12093	0.497	0.099	0.68
694	11017	0.497	0.099	0.29
998	12700	0.497	0.379	0.71
11379	11519	0.496	0.281	0.71
3336	7203	0.496	0.099	0.65
6862	6952	0.496	0.469	0.55
10096	10083	0.496	0.423	0.62
8429	11835	0.496	0.469	0.82
10879	7626	0.496	0.193	0.56
11677	3994	0.496	0.099	0.73
13707	11044	0.495	0.442	0.45
7981	2585	0.495	0.480	0.34
586	1176	0.495	0.219	0.48
12099	10544	0.495	0.384	0.58
7502	10024	0.495	0.099	0.75
1852	12707	0.495	0.173	0.59
7207	7205	0.495	0.306	0.73
12033	12030	0.495	0.441	0.57
8965	3690	0.494	0.238	0.41
10085	10078	0.494	0.445	0.51
752	10094	0.494	0.461	0.57
11188	11186	0.494	0.465	0.74
13836	11681	0.493	0.273	0.74
1402	3908	0.493	0.182	0.58
13898	11399	0.493	0.484	0.79
9797	7163	0.493	0.215	0.50
10320	341	0.493	0.099	0.88
9712	10672	0.493	0.191	0.32
5615	810	0.493	0.232	0.46
3131	12560	0.493	0.205	0.68
12470	2253	0.492	0.480	0.50
109	419	0.492	0.110	0.79
752	10085	0.492	0.487	0.50
12033	12031	0.492	0.343	0.24
10357	10383	0.491	0.388	0.74
9781	9780	0.491	0.462	0.83
8904	5718	0.491	0.205	0.34
9786	9787	0.491	0.485	0.83
8609	8601	0.491	0.409	0.78
11594	10092	0.491	0.477	0.71
9654	2925	0.491	0.327	0.84
11393	13640	0.490	0.100	0.24
13007	13703	0.490	0.360	0.58
12933	864	0.490	0.252	0.50
6379	9011	0.490	0.098	0.82
7517	562	0.490	0.109	0.62
10958	4172	0.490	0.464	0.76
6924	2041	0.490	0.478	0.73
10625	10544	0.490	0.462	0.53
8042	6779	0.490	0.452	0.66
10051	10030	0.490	0.447	0.59
11085	1821	0.490	0.232	0.60
10779	5802	0.490	0.406	0.72
7484	610	0.489	0.110	0.40
10256	13804	0.489	0.443	0.43
7539	3492	0.489	0.178	0.70
13002	12520	0.489	0.407	0.73
7680	8730	0.489	0.130	0.53
1020	3524	0.489	0.323	0.74
2717	8948	0.489	0.143	0.76
7124	4575	0.489	0.098	0.34
610	4095	0.489	0.361	0.37
9715	5744	0.489	0.105	0.55
10521	1450	0.488	0.118	0.42
325	12982	0.488	0.227	0.76
9781	7163	0.488	0.338	0.78
13010	13703	0.488	0.413	0.55
890	13626	0.488	0.462	0.89
7449	11406	0.488	0.476	0.71
7277	11378	0.487	0.337	0.78
8129	6333	0.487	0.353	0.44
13707	4438	0.487	0.443	0.52
12339	1640	0.487	0.193	0.67
13010	13827	0.487	0.393	0.54
10666	9738	0.487	0.447	0.74
9185	7583	0.487	0.461	0.60
7601	7563	0.487	0.436	0.51
11018	12429	0.487	0.154	0.32
9714	10957	0.487	0.441	0.79
10661	11082	0.486	0.393	0.66
5802	4335	0.486	0.468	0.75
13564	11880	0.486	0.229	0.75
864	10929	0.486	0.226	0.51
7932	7928	0.486	0.470	0.70
7856	7849	0.486	0.474	0.35
13669	12294	0.486	0.384	0.58
555	13173	0.486	0.277	0.41
1585	6809	0.485	0.480	0.83
12215	12356	0.485	0.097	0.39
