i	j	iLIS_best	iLIS_avg	ipTM_best
503	488	0.549	0.478	0.85
145	141	0.549	0.528	0.85
12950	3743	0.549	0.539	0.90
3968	3969	0.549	0.532	0.89
382	12455	0.549	0.495	0.88
11166	3608	0.549	0.536	0.81
11167	3968	0.549	0.499	0.86
13861	13793	0.548	0.515	0.70
11171	4585	0.548	0.514	0.86
12148	12150	0.548	0.247	0.83
11167	3194	0.548	0.537	0.87
6788	11172	0.548	0.531	0.83
6788	3281	0.547	0.498	0.79
12150	12146	0.547	0.172	0.83
1471	11173	0.547	0.524	0.79
3969	4585	0.547	0.505	0.87
3608	3766	0.547	0.540	0.86
8595	8596	0.547	0.355	0.77
383	12455	0.547	0.516	0.89
11166	3610	0.547	0.519	0.83
6788	3610	0.546	0.508	0.83
1471	11169	0.546	0.533	0.82
4806	3969	0.546	0.516	0.88
4656	1126	0.545	0.304	0.77
11169	3968	0.545	0.541	0.87
12126	502	0.545	0.499	0.56
3281	4585	0.545	0.497	0.81
11173	3608	0.544	0.536	0.84
2841	3766	0.544	0.529	0.84
3607	11172	0.544	0.533	0.86
3607	3969	0.544	0.407	0.87
13805	13788	0.543	0.530	0.45
3610	3969	0.543	0.519	0.87
2748	3608	0.543	0.537	0.85
13009	13792	0.542	0.522	0.66
3281	3766	0.542	0.530	0.83
11170	4585	0.542	0.535	0.84
11166	11169	0.542	0.532	0.82
11166	2748	0.542	0.531	0.85
8610	8592	0.541	0.303	0.81
5783	5318	0.541	0.527	0.78
12150	9604	0.541	0.186	0.83
3766	3968	0.541	0.536	0.86
487	491	0.541	0.501	0.41
10555	11986	0.541	0.521	0.66
11167	11171	0.541	0.537	0.83
8587	8606	0.541	0.108	0.79
1471	6788	0.541	0.489	0.77
3608	3969	0.541	0.529	0.86
2748	6788	0.541	0.530	0.81
11167	3608	0.540	0.527	0.84
1471	11170	0.540	0.520	0.81
11166	11168	0.540	0.530	0.80
11166	11172	0.540	0.526	0.84
10564	5318	0.540	0.527	0.66
4806	3607	0.540	0.530	0.86
494	500	0.540	0.383	0.29
11173	6788	0.540	0.517	0.80
1471	3766	0.540	0.522	0.83
8584	8612	0.540	0.123	0.80
4806	2748	0.540	0.530	0.85
11169	3969	0.539	0.512	0.85
11166	4585	0.539	0.486	0.85
11167	11173	0.539	0.523	0.83
1471	3610	0.539	0.523	0.81
142	141	0.538	0.520	0.86
3194	3969	0.538	0.402	0.85
236	239	0.538	0.444	0.84
11167	11166	0.538	0.530	0.82
11169	4585	0.538	0.529	0.85
11168	6788	0.538	0.527	0.81
11173	4585	0.537	0.475	0.83
11168	3608	0.537	0.526	0.83
4806	4585	0.536	0.526	0.85
11173	11169	0.536	0.529	0.85
11172	11171	0.536	0.528	0.85
501	13689	0.536	0.107	0.83
11681	12189	0.536	0.107	0.73
9019	9021	0.536	0.499	0.79
4942	13791	0.536	0.513	0.53
13861	10671	0.536	0.487	0.83
11170	3969	0.535	0.487	0.85
11171	3969	0.535	0.457	0.86
830	9440	0.535	0.512	0.67
11168	11169	0.535	0.526	0.82
11173	3610	0.534	0.520	0.84
2841	11172	0.534	0.445	0.82
8610	8599	0.533	0.316	0.79
11173	11168	0.533	0.517	0.80
189	394	0.533	0.333	0.72
3607	3766	0.533	0.530	0.87
11173	2748	0.533	0.525	0.85
3194	11168	0.532	0.500	0.79
8609	8603	0.532	0.344	0.79
12150	12147	0.532	0.171	0.84
12903	9473	0.532	0.475	0.44
3766	4585	0.532	0.522	0.84
3610	4585	0.531	0.527	0.85
12148	12149	0.531	0.209	0.83
3281	11172	0.531	0.444	0.82
12147	12145	0.531	0.256	0.85
12150	12144	0.531	0.226	0.83
4806	11169	0.530	0.518	0.87
2178	123	0.530	0.141	0.66
4806	6788	0.530	0.519	0.82
11167	3766	0.530	0.476	0.84
6788	4585	0.529	0.470	0.80
2748	4585	0.529	0.524	0.85
8453	3194	0.529	0.449	0.63
13703	12598	0.529	0.495	0.62
11169	6788	0.529	0.515	0.82
8607	8603	0.529	0.234	0.78
236	237	0.529	0.343	0.85
12149	9604	0.528	0.176	0.83
11166	3766	0.528	0.487	0.82
13861	10602	0.528	0.471	0.69
2748	11172	0.528	0.501	0.84
11168	2748	0.528	0.510	0.81
13857	13861	0.528	0.497	0.43
11167	11169	0.527	0.502	0.84
11168	2841	0.527	0.475	0.79
11166	11170	0.526	0.498	0.82
11169	11172	0.526	0.513	0.85
8594	12287	0.526	0.105	0.81
12149	12150	0.526	0.158	0.84
11167	11168	0.526	0.510	0.80
12148	12145	0.525	0.221	0.81
11167	3610	0.525	0.494	0.82
11168	4585	0.525	0.509	0.83
11173	3766	0.525	0.494	0.84
7608	13788	0.524	0.436	0.46
12144	12147	0.524	0.271	0.85
11167	4585	0.524	0.438	0.83
4806	3766	0.524	0.513	0.84
7980	11124	0.524	0.150	0.47
4806	11173	0.524	0.505	0.84
11172	3608	0.524	0.486	0.80
11118	7980	0.523	0.240	0.49
11167	2748	0.523	0.513	0.83
11167	6788	0.523	0.492	0.78
12146	9604	0.523	0.196	0.82
8606	8352	0.523	0.353	0.86
8451	268	0.523	0.440	0.77
11686	12859	0.522	0.505	0.81
9019	9020	0.522	0.415	0.77
11172	3610	0.522	0.506	0.80
914	13703	0.521	0.498	0.79
2748	3969	0.521	0.488	0.86
4806	11166	0.521	0.506	0.82
11167	11172	0.520	0.503	0.83
12144	12146	0.519	0.224	0.84
3194	11166	0.518	0.494	0.79
7608	13805	0.517	0.510	0.55
7879	8176	0.516	0.134	0.73
8596	8604	0.515	0.218	0.76
11168	3281	0.514	0.460	0.77
12950	1498	0.514	0.482	0.87
10164	3642	0.513	0.376	0.79
12903	6663	0.513	0.161	0.57
12950	12673	0.513	0.497	0.87
9019	3917	0.513	0.297	0.73
2748	11169	0.513	0.507	0.84
2178	13252	0.512	0.051	0.84
11169	3766	0.511	0.502	0.83
8870	5315	0.510	0.099	0.80
655	8270	0.510	0.437	0.70
12298	12300	0.510	0.443	0.45
8703	13252	0.510	0.098	0.76
7608	13792	0.510	0.501	0.69
7608	9644	0.509	0.491	0.37
10528	6975	0.509	0.102	0.71
8636	11148	0.509	0.131	0.81
12301	12307	0.509	0.490	0.50
3968	4585	0.508	0.495	0.86
498	505	0.508	0.426	0.86
9647	13446	0.507	0.476	0.69
13791	502	0.507	0.490	0.51
830	6137	0.507	0.101	0.83
12148	12144	0.506	0.211	0.80
2748	3766	0.506	0.500	0.80
12149	12144	0.505	0.214	0.83
8594	8605	0.505	0.205	0.79
8609	8600	0.505	0.309	0.78
9019	4643	0.505	0.283	0.71
12902	11462	0.504	0.365	0.83
10776	390	0.503	0.204	0.82
8460	2618	0.503	0.050	0.82
242	236	0.503	0.341	0.84
8703	7980	0.503	0.453	0.57
7418	10561	0.503	0.318	0.47
11168	11172	0.503	0.480	0.79
11206	13791	0.503	0.486	0.79
152	191	0.503	0.285	0.78
13003	13703	0.502	0.478	0.53
8596	8592	0.502	0.226	0.72
12150	12145	0.501	0.187	0.82
13857	10601	0.501	0.282	0.60
11145	4451	0.501	0.152	0.66
3281	3969	0.501	0.334	0.80
503	498	0.499	0.486	0.67
12149	12145	0.499	0.243	0.84
1471	3281	0.498	0.421	0.83
2528	8317	0.498	0.244	0.79
8432	3220	0.497	0.057	0.73
150	11471	0.497	0.428	0.79
11447	8379	0.497	0.458	0.74
13669	268	0.497	0.437	0.73
1471	11166	0.496	0.428	0.74
5315	1198	0.496	0.050	0.71
12145	9604	0.496	0.224	0.82
8593	8609	0.496	0.264	0.78
9762	9760	0.494	0.269	0.79
8610	3719	0.494	0.126	0.87
3766	3969	0.493	0.214	0.80
9440	4656	0.493	0.460	0.84
12146	12145	0.493	0.223	0.83
3194	11172	0.493	0.418	0.81
1471	11172	0.493	0.378	0.75
8013	8014	0.493	0.472	0.48
11172	3766	0.493	0.453	0.82
10477	10561	0.493	0.421	0.62
12144	9604	0.493	0.193	0.82
233	236	0.492	0.305	0.81
1471	11168	0.490	0.412	0.72
11681	13385	0.490	0.104	0.71
11168	3766	0.488	0.462	0.81
7879	11986	0.488	0.432	0.71
11166	3969	0.488	0.325	0.80
2178	5359	0.488	0.134	0.68
13857	7945	0.487	0.429	0.59
12291	8014	0.487	0.449	0.65
12300	12301	0.486	0.464	0.60
4806	11168	0.485	0.431	0.79
9430	13567	0.484	0.299	0.69
5318	10168	0.484	0.115	0.62
3220	6792	0.483	0.048	0.24
12298	12307	0.482	0.448	0.32
6137	6136	0.482	0.096	0.80
497	504	0.482	0.393	0.87
3194	12437	0.481	0.445	0.71
494	491	0.481	0.461	0.40
4202	4203	0.481	0.383	0.66
4806	11172	0.480	0.454	0.77
2841	3969	0.480	0.369	0.79
11681	653	0.480	0.096	0.69
8703	3220	0.480	0.051	0.80
12144	12145	0.479	0.198	0.81
8591	8607	0.479	0.142	0.78
5315	4413	0.479	0.123	0.73
11172	11170	0.478	0.405	0.80
11145	2618	0.476	0.443	0.83
663	266	0.476	0.462	0.63
5732	12287	0.476	0.299	0.80
505	497	0.475	0.397	0.86
10555	7879	0.475	0.436	0.84
7022	3758	0.474	0.392	0.78
12175	13450	0.474	0.095	0.81
6788	3766	0.474	0.413	0.75
11698	13805	0.474	0.468	0.80
8609	8601	0.473	0.414	0.76
13793	12720	0.473	0.386	0.53
11697	13383	0.472	0.102	0.73
8589	8607	0.472	0.094	0.74
8703	4413	0.472	0.228	0.63
11168	3969	0.472	0.173	0.78
6663	13849	0.471	0.117	0.54
492	493	0.471	0.239	0.35
9510	9761	0.471	0.289	0.79
8453	203	0.470	0.094	0.80
8013	12298	0.470	0.456	0.65
8636	8637	0.470	0.431	0.62
6788	11170	0.470	0.449	0.77
3329	1498	0.469	0.451	0.82
11686	12291	0.469	0.409	0.75
389	3610	0.468	0.247	0.67
8610	8602	0.468	0.302	0.76
503	504	0.468	0.398	0.86
1195	10168	0.467	0.442	0.65
663	382	0.467	0.357	0.81
11167	4806	0.467	0.432	0.79
13005	12859	0.467	0.338	0.58
7475	11123	0.467	0.391	0.74
189	3476	0.466	0.162	0.74
3758	10620	0.466	0.383	0.81
8063	123	0.465	0.107	0.76
13689	494	0.464	0.162	0.28
9644	13792	0.463	0.431	0.61
11168	11170	0.463	0.408	0.76
6121	3623	0.463	0.127	0.82
2618	11643	0.462	0.236	0.55
12299	12295	0.462	0.428	0.82
11058	7547	0.461	0.378	0.59
242	11508	0.461	0.092	0.79
8607	1136	0.460	0.092	0.75
493	502	0.460	0.199	0.36
243	236	0.460	0.323	0.81
9440	12112	0.459	0.433	0.78
11686	12289	0.459	0.228	0.76
8588	8607	0.459	0.102	0.73
663	383	0.459	0.357	0.81
8894	11897	0.458	0.167	0.29
150	143	0.457	0.091	0.79
3329	12673	0.457	0.443	0.81
8600	12287	0.457	0.091	0.78
13007	268	0.457	0.267	0.76
492	13791	0.456	0.447	0.55
268	10620	0.456	0.357	0.73
12134	12859	0.456	0.318	0.71
8237	4648	0.455	0.091	0.81
13791	487	0.455	0.338	0.42
8601	12287	0.455	0.169	0.78
663	381	0.452	0.357	0.79
5783	2701	0.451	0.419	0.35
8633	8634	0.451	0.420	0.66
12126	494	0.450	0.204	0.44
8633	8635	0.450	0.427	0.62
501	4942	0.450	0.090	0.76
11180	9829	0.449	0.090	0.64
8599	12287	0.449	0.150	0.77
1288	9833	0.449	0.179	0.78
11123	699	0.448	0.045	0.66
8631	8637	0.448	0.404	0.48
3329	3743	0.447	0.426	0.81
5359	10265	0.447	0.113	0.61
489	506	0.447	0.417	0.83
11167	11170	0.447	0.420	0.77
9019	9022	0.446	0.298	0.73
8704	13913	0.445	0.209	0.72
12300	12307	0.444	0.311	0.34
6811	12673	0.444	0.423	0.82
654	13385	0.443	0.393	0.67
236	232	0.443	0.314	0.82
7608	10671	0.443	0.089	0.79
13957	12598	0.441	0.285	0.59
12626	8026	0.441	0.215	0.65
11145	123	0.440	0.052	0.64
496	4942	0.440	0.289	0.52
3329	12950	0.439	0.382	0.80
6646	13385	0.439	0.312	0.69
192	3182	0.439	0.147	0.60
8705	13252	0.438	0.102	0.76
123	11143	0.437	0.044	0.78
8587	8612	0.436	0.279	0.76
10555	1126	0.436	0.326	0.40
5732	8607	0.435	0.141	0.77
7980	13307	0.434	0.382	0.46
12258	12271	0.433	0.087	0.70
8013	12291	0.433	0.369	0.30
10264	7423	0.433	0.155	0.55
8611	8602	0.433	0.175	0.76
8578	8352	0.432	0.086	0.71
11172	3968	0.432	0.412	0.81
8636	8633	0.432	0.400	0.60
9510	9762	0.431	0.293	0.75
10643	11148	0.431	0.186	0.85
7022	268	0.431	0.313	0.72
4978	8632	0.430	0.376	0.43
10643	190	0.430	0.086	0.71
8636	4978	0.428	0.397	0.52
6792	13252	0.428	0.045	0.40
238	236	0.428	0.241	0.76
9644	13788	0.427	0.412	0.55
11057	7547	0.427	0.329	0.61
7423	9440	0.427	0.146	0.41
192	13712	0.427	0.206	0.76
8636	8632	0.426	0.397	0.52
11172	4585	0.426	0.409	0.75
8870	10265	0.426	0.093	0.80
6811	12950	0.425	0.393	0.78
8637	4978	0.425	0.399	0.50
12274	12268	0.425	0.392	0.68
11173	11170	0.424	0.389	0.72
405	12859	0.423	0.319	0.86
12519	12148	0.423	0.085	0.67
492	504	0.423	0.306	0.73
7418	4656	0.423	0.236	0.61
3953	8633	0.422	0.393	0.37
8607	8352	0.422	0.223	0.82
13689	498	0.421	0.109	0.55
7952	2829	0.420	0.103	0.66
6811	1498	0.420	0.342	0.81
503	505	0.420	0.326	0.82
8610	8601	0.419	0.282	0.73
8637	3953	0.419	0.395	0.47
8605	8352	0.419	0.146	0.82
6121	12832	0.419	0.132	0.80
8631	8633	0.417	0.377	0.37
11642	7475	0.417	0.049	0.74
8610	8604	0.416	0.311	0.74
914	12859	0.416	0.083	0.19
6811	3743	0.415	0.370	0.79
12289	8014	0.415	0.348	0.24
3096	3743	0.415	0.145	0.78
505	492	0.414	0.300	0.72
12307	12291	0.414	0.202	0.38
2829	7980	0.413	0.095	0.43
12290	10602	0.412	0.082	0.67
7980	4413	0.412	0.064	0.53
8585	8606	0.411	0.082	0.72
1126	10168	0.411	0.185	0.66
8637	8633	0.410	0.382	0.50
8283	11148	0.410	0.151	0.81
4643	7549	0.409	0.158	0.67
496	497	0.409	0.345	0.66
6811	3329	0.409	0.362	0.76
10784	11058	0.408	0.177	0.72
12572	12287	0.408	0.148	0.71
390	3766	0.407	0.081	0.73
3953	8634	0.407	0.345	0.47
11167	3969	0.407	0.207	0.74
7182	1483	0.407	0.172	0.69
5783	3985	0.406	0.137	0.62
8452	9405	0.406	0.298	0.75
11172	3969	0.404	0.209	0.75
7241	13849	0.403	0.137	0.65
8606	8581	0.403	0.081	0.72
192	11050	0.403	0.081	0.77
382	12295	0.403	0.284	0.78
11698	13792	0.402	0.090	0.74
11931	8595	0.401	0.246	0.75
11089	12259	0.401	0.123	0.75
208	3623	0.401	0.284	0.80
8591	8606	0.400	0.091	0.73
13689	13791	0.400	0.340	0.47
11173	3969	0.399	0.152	0.70
150	191	0.399	0.104	0.74
10660	4413	0.398	0.077	0.56
2753	190	0.397	0.300	0.74
11049	11932	0.396	0.089	0.67
8636	3661	0.395	0.360	0.49
11059	7547	0.395	0.321	0.69
11146	144	0.395	0.091	0.75
8636	3953	0.395	0.383	0.48
9021	7549	0.395	0.156	0.70
663	655	0.394	0.383	0.75
122	8279	0.394	0.049	0.70
11697	12455	0.394	0.337	0.73
495	497	0.393	0.376	0.71
12290	13793	0.393	0.094	0.60
496	504	0.392	0.258	0.77
8237	8238	0.392	0.338	0.78
9510	1921	0.392	0.303	0.80
11932	8358	0.392	0.078	0.71
11681	8270	0.392	0.166	0.74
8637	8634	0.392	0.349	0.55
381	11697	0.391	0.088	0.61
2674	4413	0.390	0.060	0.52
405	9473	0.390	0.078	0.44
5359	10660	0.390	0.216	0.67
8594	8607	0.389	0.171	0.75
10571	3607	0.389	0.119	0.69
10601	13861	0.389	0.329	0.58
10946	10265	0.388	0.207	0.68
10643	330	0.388	0.304	0.81
5783	1406	0.387	0.358	0.59
6136	2701	0.387	0.077	0.38
12126	493	0.386	0.096	0.54
6137	7879	0.386	0.077	0.68
8585	8607	0.386	0.077	0.70
8637	8635	0.385	0.349	0.55
12273	12268	0.383	0.328	0.63
9881	4202	0.383	0.326	0.66
8585	8605	0.382	0.076	0.71
8608	8592	0.381	0.083	0.66
10283	10946	0.381	0.190	0.42
504	4942	0.381	0.171	0.68
12519	3968	0.381	0.341	0.62
8596	8619	0.381	0.105	0.65
10776	3969	0.380	0.076	0.68
8631	8636	0.379	0.329	0.45
12261	12268	0.378	0.190	0.69
10601	9473	0.378	0.076	0.54
11932	3096	0.378	0.122	0.67
12271	12259	0.378	0.076	0.65
494	502	0.377	0.274	0.50
11472	5837	0.377	0.162	0.77
7980	10265	0.376	0.101	0.46
8281	9911	0.376	0.149	0.53
11049	142	0.376	0.075	0.53
489	502	0.375	0.075	0.64
8894	9829	0.375	0.200	0.54
8636	8634	0.374	0.346	0.59
7980	1198	0.374	0.061	0.43
494	505	0.374	0.219	0.79
9510	9763	0.374	0.213	0.73
494	497	0.374	0.304	0.27
8634	4978	0.374	0.345	0.49
12175	148	0.374	0.158	0.72
3953	8635	0.373	0.332	0.49
504	502	0.373	0.270	0.74
8588	8606	0.373	0.075	0.69
5359	1198	0.373	0.037	0.67
8596	8600	0.373	0.167	0.69
8611	8599	0.372	0.128	0.72
12903	13849	0.372	0.130	0.39
241	236	0.372	0.244	0.78
11642	1979	0.372	0.073	0.31
10283	11124	0.371	0.250	0.77
189	8633	0.370	0.089	0.33
7418	5783	0.369	0.074	0.50
7022	10620	0.369	0.184	0.62
8635	4978	0.368	0.339	0.48
8635	8632	0.368	0.339	0.48
143	4014	0.368	0.120	0.79
11687	9026	0.368	0.134	0.78
12112	10279	0.367	0.127	0.72
8602	12287	0.367	0.101	0.74
8631	8634	0.367	0.326	0.46
8636	8635	0.366	0.350	0.58
10283	11644	0.366	0.122	0.56
494	4942	0.365	0.272	0.35
914	13957	0.365	0.196	0.68
9026	12720	0.365	0.148	0.71
10283	11143	0.365	0.075	0.82
12295	9308	0.365	0.190	0.62
12572	8590	0.365	0.230	0.66
10283	11145	0.365	0.063	0.85
8238	1289	0.364	0.036	0.63
9647	10168	0.364	0.267	0.49
8894	12989	0.364	0.246	0.53
8611	8603	0.364	0.139	0.73
12624	12626	0.364	0.121	0.48
236	11201	0.363	0.263	0.75
11897	9829	0.362	0.143	0.27
8605	8604	0.362	0.072	0.70
914	7241	0.362	0.172	0.59
496	495	0.362	0.233	0.57
47	143	0.360	0.072	0.68
12968	12859	0.360	0.077	0.49
12260	12268	0.360	0.072	0.69
11206	487	0.360	0.107	0.31
8631	3953	0.360	0.320	0.39
10784	11057	0.360	0.241	0.73
13861	11012	0.360	0.306	0.36
10164	1022	0.360	0.125	0.67
13849	9026	0.359	0.152	0.67
389	11171	0.359	0.220	0.61
821	11146	0.359	0.072	0.80
13279	13713	0.359	0.305	0.51
8607	4203	0.358	0.248	0.56
11681	12455	0.358	0.215	0.75
8611	8600	0.357	0.172	0.71
9644	13805	0.357	0.246	0.43
5315	10660	0.356	0.209	0.71
1979	11645	0.356	0.071	0.73
6646	653	0.356	0.246	0.67
192	8620	0.355	0.298	0.73
8631	8635	0.355	0.326	0.47
7475	4413	0.355	0.120	0.54
1126	10348	0.355	0.080	0.54
11697	12299	0.355	0.124	0.70
8894	13849	0.354	0.071	0.24
12112	1126	0.354	0.074	0.72
11470	332	0.353	0.071	0.75
6670	10265	0.352	0.165	0.55
8608	8603	0.352	0.070	0.65
7423	10348	0.351	0.079	0.60
205	6121	0.351	0.096	0.77
12903	11897	0.351	0.103	0.40
12902	9473	0.351	0.077	0.37
1126	7879	0.351	0.070	0.74
1921	9760	0.350	0.114	0.75
11148	2900	0.349	0.075	0.65
2841	3281	0.349	0.297	0.41
13861	9026	0.349	0.122	0.69
8894	13857	0.348	0.206	0.47
13007	266	0.348	0.235	0.40
12137	10643	0.348	0.070	0.71
12289	13050	0.348	0.071	0.55
5732	4648	0.347	0.069	0.74
152	3661	0.347	0.136	0.76
2674	2178	0.347	0.066	0.62
266	12295	0.347	0.250	0.64
10529	13712	0.347	0.069	0.62
6062	3476	0.346	0.069	0.72
11120	2829	0.346	0.051	0.68
11119	5315	0.346	0.211	0.69
12292	13385	0.346	0.132	0.77
8279	11643	0.345	0.157	0.72
2618	7475	0.345	0.088	0.55
9644	11698	0.344	0.072	0.70
12968	11583	0.344	0.217	0.61
7423	6137	0.344	0.249	0.73
8634	3661	0.342	0.325	0.50
7461	12292	0.342	0.301	0.45
9440	5318	0.342	0.085	0.51
8581	4202	0.342	0.195	0.47
13669	8451	0.341	0.264	0.32
494	487	0.341	0.288	0.40
382	7968	0.340	0.077	0.69
12505	12626	0.340	0.169	0.63
12150	8352	0.339	0.166	0.73
8894	12902	0.339	0.068	0.29
189	8634	0.339	0.068	0.33
8634	8635	0.339	0.321	0.52
9019	6811	0.338	0.137	0.65
2618	11641	0.337	0.194	0.53
10643	152	0.337	0.067	0.70
11698	13703	0.337	0.166	0.55
653	13384	0.337	0.250	0.68
8635	3661	0.337	0.323	0.47
12134	13857	0.337	0.123	0.42
3220	8279	0.336	0.083	0.72
140	4014	0.336	0.111	0.64
9647	11986	0.336	0.106	0.35
3953	4790	0.336	0.107	0.62
8610	8600	0.336	0.234	0.70
8703	10946	0.335	0.280	0.54
12299	13385	0.335	0.116	0.66
10643	7230	0.334	0.213	0.70
12630	12626	0.333	0.304	0.51
47	9833	0.333	0.272	0.76
2829	4413	0.332	0.042	0.46
2618	5315	0.331	0.033	0.66
13857	11460	0.331	0.069	0.72
12968	9473	0.331	0.066	0.37
381	12295	0.331	0.114	0.75
491	502	0.331	0.207	0.42
496	487	0.330	0.212	0.64
495	505	0.330	0.218	0.61
12298	12291	0.330	0.092	0.38
7475	7980	0.330	0.071	0.47
11508	394	0.329	0.129	0.57
10947	142	0.329	0.112	0.64
9762	12259	0.328	0.116	0.72
11931	8611	0.328	0.074	0.61
12519	2748	0.327	0.109	0.65
1136	12673	0.327	0.065	0.59
8608	8597	0.326	0.100	0.64
6811	4648	0.326	0.065	0.71
11119	10265	0.326	0.053	0.43
11645	11641	0.326	0.033	0.65
4648	3719	0.326	0.065	0.75
8608	8602	0.326	0.112	0.64
12903	10671	0.325	0.143	0.69
496	505	0.325	0.281	0.71
11148	1183	0.324	0.151	0.70
382	2124	0.324	0.072	0.60
10283	1198	0.324	0.054	0.41
381	266	0.324	0.073	0.81
148	9760	0.324	0.144	0.49
11119	4413	0.324	0.103	0.50
7968	8451	0.323	0.065	0.49
10643	144	0.323	0.065	0.71
12134	6663	0.323	0.145	0.49
7968	12299	0.322	0.064	0.45
8603	12287	0.322	0.064	0.74
5359	11643	0.322	0.032	0.61
12299	8451	0.322	0.064	0.44
8607	8582	0.321	0.064	0.71
11148	11051	0.321	0.183	0.64
239	11508	0.321	0.076	0.74
6121	391	0.320	0.064	0.69
2528	8472	0.320	0.064	0.63
12260	12273	0.320	0.114	0.54
492	487	0.319	0.108	0.29
10564	1195	0.319	0.139	0.36
4790	119	0.318	0.064	0.74
10283	8238	0.318	0.133	0.78
8588	8605	0.318	0.064	0.67
1303	688	0.317	0.126	0.66
9468	7945	0.317	0.216	0.47
1498	3685	0.317	0.101	0.76
12298	12301	0.317	0.253	0.36
7475	6115	0.317	0.093	0.56
8637	11148	0.317	0.063	0.55
11470	190	0.316	0.115	0.69
12968	9911	0.316	0.133	0.54
11897	13849	0.316	0.129	0.34
8238	11641	0.316	0.032	0.56
11931	8592	0.316	0.214	0.67
12126	491	0.316	0.130	0.38
10168	8681	0.315	0.123	0.39
240	236	0.315	0.199	0.76
5359	8238	0.315	0.125	0.57
13849	339	0.315	0.121	0.41
11206	492	0.315	0.235	0.32
10660	13307	0.315	0.176	0.30
6979	10635	0.314	0.063	0.75
8596	8601	0.314	0.091	0.69
394	232	0.314	0.237	0.70
383	654	0.314	0.179	0.58
11148	117	0.313	0.101	0.67
1921	9761	0.313	0.136	0.69
11119	5359	0.313	0.102	0.58
192	2900	0.312	0.150	0.60
663	13669	0.312	0.111	0.38
388	3623	0.312	0.145	0.53
8580	4202	0.312	0.119	0.54
12519	11167	0.311	0.091	0.67
6137	1126	0.311	0.070	0.72
3685	12673	0.311	0.084	0.76
10643	11048	0.311	0.078	0.45
11644	11643	0.311	0.154	0.67
11642	8709	0.311	0.031	0.66
287	330	0.310	0.100	0.65
11118	11119	0.310	0.118	0.54
8594	8611	0.310	0.135	0.67
8610	8603	0.310	0.153	0.69
8608	12673	0.310	0.163	0.54
1022	9405	0.308	0.062	0.71
495	504	0.307	0.226	0.59
6115	8238	0.307	0.031	0.65
10601	13793	0.307	0.245	0.43
8605	8318	0.307	0.241	0.47
2674	5359	0.307	0.039	0.52
8605	3743	0.307	0.061	0.75
8894	12968	0.306	0.102	0.51
11145	11645	0.306	0.106	0.72
11112	10643	0.306	0.200	0.66
8453	6121	0.306	0.091	0.51
8472	8317	0.305	0.096	0.68
10279	2701	0.305	0.177	0.33
5837	4014	0.305	0.061	0.40
9473	339	0.305	0.142	0.45
3685	8599	0.304	0.085	0.77
10660	10265	0.304	0.032	0.34
10784	7560	0.304	0.190	0.47
655	7461	0.303	0.267	0.48
7228	9829	0.303	0.061	0.41
7475	5315	0.303	0.098	0.69
6788	3969	0.303	0.137	0.68
12697	3719	0.302	0.060	0.80
3096	3719	0.302	0.111	0.70
494	504	0.301	0.157	0.71
12290	9468	0.301	0.139	0.32
821	11313	0.301	0.060	0.66
8238	1198	0.300	0.135	0.59
8595	8317	0.300	0.060	0.67
6811	12572	0.299	0.060	0.56
150	10633	0.299	0.060	0.51
11932	3719	0.299	0.062	0.68
11460	11012	0.298	0.239	0.56
11897	7228	0.298	0.122	0.40
499	491	0.298	0.066	0.58
1483	4978	0.298	0.169	0.46
1483	8632	0.298	0.169	0.46
10264	11986	0.297	0.059	0.43
8279	11124	0.297	0.033	0.72
234	11507	0.297	0.134	0.67
7423	11986	0.297	0.111	0.44
181	182	0.297	0.153	0.78
12572	11172	0.296	0.059	0.60
11148	8633	0.296	0.059	0.68
7497	7230	0.295	0.059	0.64
8580	12572	0.295	0.154	0.53
8282	2701	0.295	0.078	0.30
830	3985	0.294	0.110	0.52
12176	1022	0.294	0.115	0.62
150	120	0.294	0.074	0.69
2124	12295	0.294	0.131	0.67
11012	11583	0.294	0.151	0.58
12902	7963	0.294	0.193	0.28
3182	2900	0.294	0.249	0.67
12455	12189	0.294	0.220	0.72
11644	10265	0.293	0.084	0.48
7418	11986	0.293	0.099	0.41
150	3661	0.293	0.242	0.53
9881	4203	0.292	0.184	0.63
12298	13050	0.292	0.058	0.32
11931	8604	0.292	0.137	0.70
11123	10265	0.292	0.141	0.54
8358	8352	0.292	0.058	0.65
505	502	0.292	0.263	0.70
8608	8591	0.292	0.125	0.62
8453	182	0.292	0.078	0.57
7475	1289	0.292	0.029	0.59
12261	12274	0.291	0.058	0.51
9440	13446	0.291	0.108	0.40
12126	13689	0.290	0.145	0.34
10995	192	0.290	0.124	0.59
7980	11643	0.290	0.038	0.40
7952	4413	0.289	0.092	0.57
7198	11059	0.289	0.101	0.64
830	6136	0.289	0.181	0.42
11931	8591	0.289	0.076	0.58
13913	11123	0.289	0.159	0.61
11931	8598	0.289	0.091	0.60
12287	8352	0.288	0.165	0.79
4643	12274	0.288	0.178	0.49
8704	11143	0.288	0.029	0.72
8453	183	0.288	0.104	0.53
3623	3766	0.287	0.059	0.56
8591	8605	0.287	0.057	0.68
11123	7980	0.286	0.112	0.37
8582	12287	0.285	0.092	0.67
11931	11932	0.285	0.269	0.73
13849	9829	0.284	0.155	0.45
